App,Version,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
firefoxmmx2_jdy,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\firefoxmmx2_jdy\jdy\src\com\aisino2\basicsystem\test\WpbjxxbTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\firefoxmmx2_jdy\jdy\src\com\aisino2\basicsystem\domain\Wpbjxxb.java,firefoxmmx2_jdy/jdy/src/com/aisino2/basicsystem/test/WpbjxxbTest.java,firefoxmmx2_jdy/jdy/src/com/aisino2/basicsystem/domain/Wpbjxxb.java,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false
figarocms_cucumber-jvm-fixtures,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\figarocms_cucumber-jvm-fixtures\cucumber-jvm-fixtures\src\test\java\fixtures\common\transformers\EmailTransformerTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\figarocms_cucumber-jvm-fixtures\cucumber-jvm-fixtures\src\main\java\fixtures\common\transformers\EmailTransformer.java,figarocms_cucumber-jvm-fixtures/cucumber-jvm-fixtures/src/test/java/fixtures/common/transformers/EmailTransformerTest.java,figarocms_cucumber-jvm-fixtures/cucumber-jvm-fixtures/src/main/java/fixtures/common/transformers/EmailTransformer.java,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
ferstl_pedantic-pom-enforcers,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\ferstl_pedantic-pom-enforcers\pedantic-pom-enforcers\src\test\java\com\github\ferstl\maven\pomenforcers\util\EnforcerRuleUtilsTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\ferstl_pedantic-pom-enforcers\pedantic-pom-enforcers\src\main\java\com\github\ferstl\maven\pomenforcers\util\EnforcerRuleUtils.java,ferstl_pedantic-pom-enforcers/pedantic-pom-enforcers/src/test/java/com/github/ferstl/maven/pomenforcers/util/EnforcerRuleUtilsTest.java,ferstl_pedantic-pom-enforcers/pedantic-pom-enforcers/src/main/java/com/github/ferstl/maven/pomenforcers/util/EnforcerRuleUtils.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
flowerrrr_RMT,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\flowerrrr_RMT\RMT\rmt\src\test\java\de\flower\rmt\ui\model\AbstractEntityModelTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\flowerrrr_RMT\RMT\rmt\src\main\java\de\flower\rmt\ui\model\AbstractEntityModel.java,flowerrrr_RMT/RMT/rmt/src/test/java/de/flower/rmt/ui/model/AbstractEntityModelTest.java,flowerrrr_RMT/RMT/rmt/src/main/java/de/flower/rmt/ui/model/AbstractEntityModel.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
FluentLenium_FluentLenium,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\FluentLenium_FluentLenium\FluentLenium\fluentlenium-core\src\test\java\org\fluentlenium\adapter\SharedWebDriverContainerTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\FluentLenium_FluentLenium\FluentLenium\fluentlenium-core\src\main\java\org\fluentlenium\adapter\SharedWebDriverContainer.java,FluentLenium_FluentLenium/FluentLenium/fluentlenium-core/src/test/java/org/fluentlenium/adapter/SharedWebDriverContainerTest.java,FluentLenium_FluentLenium/FluentLenium/fluentlenium-core/src/main/java/org/fluentlenium/adapter/SharedWebDriverContainer.java,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,true,false,false,false,true,false
floodlight_ubuntu-packaging-floodlight,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\floodlight_ubuntu-packaging-floodlight\ubuntu-packaging-floodlight\src\test\java\org\openflow\protocol\OFStatisticsTypeTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\floodlight_ubuntu-packaging-floodlight\ubuntu-packaging-floodlight\src\main\java\org\openflow\protocol\statistics\OFStatisticsType.java,floodlight_ubuntu-packaging-floodlight/ubuntu-packaging-floodlight/src/test/java/org/openflow/protocol/OFStatisticsTypeTest.java,floodlight_ubuntu-packaging-floodlight/ubuntu-packaging-floodlight/src/main/java/org/openflow/protocol/statistics/OFStatisticsType.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
forcedotcom_java-sdk,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\forcedotcom_java-sdk\java-sdk\javasdk-test\oauth-test\src\test\java\com\force\sdk\oauth\store\AESUtilTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\forcedotcom_java-sdk\java-sdk\oauth\src\main\java\com\force\sdk\oauth\context\store\AESUtil.java,forcedotcom_java-sdk/java-sdk/javasdk-test/oauth-test/src/test/java/com/force/sdk/oauth/store/AESUtilTest.java,forcedotcom_java-sdk/java-sdk/oauth/src/main/java/com/force/sdk/oauth/context/store/AESUtil.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
fracture91_wpi-suite-tng,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\fracture91_wpi-suite-tng\wpi-suite-tng\Core\WPISuite-Interfaces\test\edu\wpi\cs\wpisuitetng\SessionTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\fracture91_wpi-suite-tng\wpi-suite-tng\Core\WPISuite-Interfaces\src\edu\wpi\cs\wpisuitetng\Session.java,fracture91_wpi-suite-tng/wpi-suite-tng/Core/WPISuite-Interfaces/test/edu/wpi/cs/wpisuitetng/SessionTest.java,fracture91_wpi-suite-tng/wpi-suite-tng/Core/WPISuite-Interfaces/src/edu/wpi/cs/wpisuitetng/Session.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false
franzinc_agraph-java-client,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\franzinc_agraph-java-client\agraph-java-client\src\test\util\CljTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\franzinc_agraph-java-client\agraph-java-client\src\test\util\Clj.java,franzinc_agraph-java-client/agraph-java-client/src/test/util/CljTest.java,franzinc_agraph-java-client/agraph-java-client/src/test/util/Clj.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false
functionaljava_functionaljava,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\functionaljava_functionaljava\functionaljava\core\src\test\java\fj\data\BooleansTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\functionaljava_functionaljava\functionaljava\core\src\main\java\fj\function\Booleans.java,functionaljava_functionaljava/functionaljava/core/src/test/java/fj/data/BooleansTest.java,functionaljava_functionaljava/functionaljava/core/src/main/java/fj/function/Booleans.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
fracture91_wpi-suite-tng,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\fracture91_wpi-suite-tng\wpi-suite-tng\Janeway\test\edu\wpi\cs\wpisuitetng\janeway\gui\container\toolbar\DefaultToolbarViewTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\fracture91_wpi-suite-tng\wpi-suite-tng\Janeway\src\edu\wpi\cs\wpisuitetng\janeway\gui\container\toolbar\DefaultToolbarView.java,fracture91_wpi-suite-tng/wpi-suite-tng/Janeway/test/edu/wpi/cs/wpisuitetng/janeway/gui/container/toolbar/DefaultToolbarViewTest.java,fracture91_wpi-suite-tng/wpi-suite-tng/Janeway/src/edu/wpi/cs/wpisuitetng/janeway/gui/container/toolbar/DefaultToolbarView.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false
FluentLenium_FluentLenium,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\FluentLenium_FluentLenium\FluentLenium\fluentlenium-core\src\test\java\org\fluentlenium\core\action\FillTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\FluentLenium_FluentLenium\FluentLenium\fluentlenium-core\src\main\java\org\fluentlenium\core\action\Fill.java,FluentLenium_FluentLenium/FluentLenium/fluentlenium-core/src/test/java/org/fluentlenium/core/action/FillTest.java,FluentLenium_FluentLenium/FluentLenium/fluentlenium-core/src/main/java/org/fluentlenium/core/action/Fill.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false
functionaljava_functionaljava,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\functionaljava_functionaljava\functionaljava\core\src\test\java\fj\OrdTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\functionaljava_functionaljava\functionaljava\core\src\main\java\fj\Ord.java,functionaljava_functionaljava/functionaljava/core/src/test/java/fj/OrdTest.java,functionaljava_functionaljava/functionaljava/core/src/main/java/fj/Ord.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
firefoxmmx2_jdy,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\firefoxmmx2_jdy\jdy\src\com\aisino2\publicsystem\test\QyjbxxTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\firefoxmmx2_jdy\jdy\src\com\aisino2\publicsystem\domain\Qyjbxx.java,firefoxmmx2_jdy/jdy/src/com/aisino2/publicsystem/test/QyjbxxTest.java,firefoxmmx2_jdy/jdy/src/com/aisino2/publicsystem/domain/Qyjbxx.java,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false
facebook_facebook-android-sdk,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\facebook_facebook-android-sdk\facebook-android-sdk\facebook\src\test\java\com\facebook\GraphRequestTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\facebook_facebook-android-sdk\facebook-android-sdk\facebook\src\main\java\com\facebook\GraphRequest.java,facebook_facebook-android-sdk/facebook-android-sdk/facebook/src/test/java/com/facebook/GraphRequestTest.java,facebook_facebook-android-sdk/facebook-android-sdk/facebook/src/main/java/com/facebook/GraphRequest.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false
figarocms_cucumber-jvm-fixtures,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\figarocms_cucumber-jvm-fixtures\cucumber-jvm-fixtures\src\test\java\fixtures\common\transformers\DataTableVariableResolverDecoratorTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\figarocms_cucumber-jvm-fixtures\cucumber-jvm-fixtures\src\main\java\fixtures\common\transformers\decorators\DataTableVariableResolverDecorator.java,figarocms_cucumber-jvm-fixtures/cucumber-jvm-fixtures/src/test/java/fixtures/common/transformers/DataTableVariableResolverDecoratorTest.java,figarocms_cucumber-jvm-fixtures/cucumber-jvm-fixtures/src/main/java/fixtures/common/transformers/decorators/DataTableVariableResolverDecorator.java,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
freemarker_freemarker-old,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\freemarker_freemarker-old\freemarker-old\src\test\java\freemarker\template\CustomAttributeTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\freemarker_freemarker-old\freemarker-old\src\main\java\freemarker\core\CustomAttribute.java,freemarker_freemarker-old/freemarker-old/src/test/java/freemarker/template/CustomAttributeTest.java,freemarker_freemarker-old/freemarker-old/src/main/java/freemarker/core/CustomAttribute.java,true,false,false,false,true,true,false,false,false,false,false,false,false,true,true,true,true,false,false,true,false
floodlight_ubuntu-packaging-floodlight,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\floodlight_ubuntu-packaging-floodlight\ubuntu-packaging-floodlight\src\test\java\org\openflow\protocol\BasicFactoryTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\floodlight_ubuntu-packaging-floodlight\ubuntu-packaging-floodlight\src\main\java\org\openflow\protocol\factory\BasicFactory.java,floodlight_ubuntu-packaging-floodlight/ubuntu-packaging-floodlight/src/test/java/org/openflow/protocol/BasicFactoryTest.java,floodlight_ubuntu-packaging-floodlight/ubuntu-packaging-floodlight/src/main/java/org/openflow/protocol/factory/BasicFactory.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false
floodlight_floodlight,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\floodlight_floodlight\floodlight\src\test\java\net\floodlightcontroller\packet\UDPTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\floodlight_floodlight\floodlight\src\main\java\net\floodlightcontroller\packet\UDP.java,floodlight_floodlight/floodlight/src/test/java/net/floodlightcontroller/packet/UDPTest.java,floodlight_floodlight/floodlight/src/main/java/net/floodlightcontroller/packet/UDP.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
feedhenry_fh-android-sdk,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\feedhenry_fh-android-sdk\fh-android-sdk\fh-android-sdk-test\src\main\java\com\feedhenry\sdk\tests\sync\FHSyncUtilsTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\feedhenry_fh-android-sdk\fh-android-sdk\fh-android-sdk\src\main\java\com\feedhenry\sdk\sync\FHSyncUtils.java,feedhenry_fh-android-sdk/fh-android-sdk/fh-android-sdk-test/src/main/java/com/feedhenry/sdk/tests/sync/FHSyncUtilsTest.java,feedhenry_fh-android-sdk/fh-android-sdk/fh-android-sdk/src/main/java/com/feedhenry/sdk/sync/FHSyncUtils.java,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false
FasterXML_jackson-databind,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\FasterXML_jackson-databind\jackson-databind\src\test\java\com\fasterxml\jackson\databind\node\TextNodeTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\FasterXML_jackson-databind\jackson-databind\src\main\java\com\fasterxml\jackson\databind\node\TextNode.java,FasterXML_jackson-databind/jackson-databind/src/test/java/com/fasterxml/jackson/databind/node/TextNodeTest.java,FasterXML_jackson-databind/jackson-databind/src/main/java/com/fasterxml/jackson/databind/node/TextNode.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
functionaljava_functionaljava,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\functionaljava_functionaljava\functionaljava\core\src\test\java\fj\OrderingTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\functionaljava_functionaljava\functionaljava\core\src\main\java\fj\Ordering.java,functionaljava_functionaljava/functionaljava/core/src/test/java/fj/OrderingTest.java,functionaljava_functionaljava/functionaljava/core/src/main/java/fj/Ordering.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
firefoxmmx2_jdy,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\firefoxmmx2_jdy\jdy\src\com\aisino2\icksystem\test\CjdtjrbTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\firefoxmmx2_jdy\jdy\src\com\aisino2\icksystem\domain\Cjdtjrb.java,firefoxmmx2_jdy/jdy/src/com/aisino2/icksystem/test/CjdtjrbTest.java,firefoxmmx2_jdy/jdy/src/com/aisino2/icksystem/domain/Cjdtjrb.java,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false
firefoxmmx2_jdy,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\firefoxmmx2_jdy\jdy\src\com\aisino2\publicsystem\test\QyfflTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\firefoxmmx2_jdy\jdy\src\com\aisino2\publicsystem\domain\Qyffl.java,firefoxmmx2_jdy/jdy/src/com/aisino2/publicsystem/test/QyfflTest.java,firefoxmmx2_jdy/jdy/src/com/aisino2/publicsystem/domain/Qyffl.java,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false
floodlight_floodlight,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\floodlight_floodlight\floodlight\src\test\java\net\floodlightcontroller\linkdiscovery\internal\LinkDiscoveryManagerTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\floodlight_floodlight\floodlight\src\main\java\net\floodlightcontroller\linkdiscovery\internal\LinkDiscoveryManager.java,floodlight_floodlight/floodlight/src/test/java/net/floodlightcontroller/linkdiscovery/internal/LinkDiscoveryManagerTest.java,floodlight_floodlight/floodlight/src/main/java/net/floodlightcontroller/linkdiscovery/internal/LinkDiscoveryManager.java,true,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,false,false,false,true,false
franzinc_agraph-java-client,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\franzinc_agraph-java-client\agraph-java-client\src\test\AGReifierTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\franzinc_agraph-java-client\agraph-java-client\src\com\franz\agraph\jena\AGReifier.java,franzinc_agraph-java-client/agraph-java-client/src/test/AGReifierTest.java,franzinc_agraph-java-client/agraph-java-client/src/com/franz/agraph/jena/AGReifier.java,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
frgomes_jquantlib,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\frgomes_jquantlib\jquantlib\jquantlib\src\test\java\org\jquantlib\testsuite\math\distributions\BivariateNormalDistributionTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\frgomes_jquantlib\jquantlib\jquantlib\src\main\java\org\jquantlib\math\distributions\BivariateNormalDistribution.java,frgomes_jquantlib/jquantlib/jquantlib/src/test/java/org/jquantlib/testsuite/math/distributions/BivariateNormalDistributionTest.java,frgomes_jquantlib/jquantlib/jquantlib/src/main/java/org/jquantlib/math/distributions/BivariateNormalDistribution.java,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
figarocms_cucumber-jvm-fixtures,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\figarocms_cucumber-jvm-fixtures\cucumber-jvm-fixtures\src\test\java\fixtures\common\transformers\variables\NumericMonthTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\figarocms_cucumber-jvm-fixtures\cucumber-jvm-fixtures\src\main\java\fixtures\common\transformers\variables\NumericMonth.java,figarocms_cucumber-jvm-fixtures/cucumber-jvm-fixtures/src/test/java/fixtures/common/transformers/variables/NumericMonthTest.java,figarocms_cucumber-jvm-fixtures/cucumber-jvm-fixtures/src/main/java/fixtures/common/transformers/variables/NumericMonth.java,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
fzoli_RemoteControlCar,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\fzoli_RemoteControlCar\RemoteControlCar\desktop\BrowserTest\src\SwtSystemTrayTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\fzoli_RemoteControlCar\RemoteControlCar\src\org\dyndns\fzoli\ui\systemtray\SwtSystemTray.java,fzoli_RemoteControlCar/RemoteControlCar/desktop/BrowserTest/src/SwtSystemTrayTest.java,fzoli_RemoteControlCar/RemoteControlCar/src/org/dyndns/fzoli/ui/systemtray/SwtSystemTray.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
facebook_facebook-android-sdk,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\facebook_facebook-android-sdk\facebook-android-sdk\facebook\src\test\java\com\facebook\messenger\MessengerUtilsTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\facebook_facebook-android-sdk\facebook-android-sdk\facebook\src\main\java\com\facebook\messenger\MessengerUtils.java,facebook_facebook-android-sdk/facebook-android-sdk/facebook/src/test/java/com/facebook/messenger/MessengerUtilsTest.java,facebook_facebook-android-sdk/facebook-android-sdk/facebook/src/main/java/com/facebook/messenger/MessengerUtils.java,true,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,true,false,false,true,false
fozziethebeat_C-Cat,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\fozziethebeat_C-Cat\C-Cat\util\src\test\java\gov\llnl\ontology\util\CounterTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\fozziethebeat_C-Cat\C-Cat\util\src\main\java\gov\llnl\ontology\util\Counter.java,fozziethebeat_C-Cat/C-Cat/util/src/test/java/gov/llnl/ontology/util/CounterTest.java,fozziethebeat_C-Cat/C-Cat/util/src/main/java/gov/llnl/ontology/util/Counter.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false
freemarker_freemarker-old,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\freemarker_freemarker-old\freemarker-old\src\test\java\freemarker\template\utility\StringUtilTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\freemarker_freemarker-old\freemarker-old\src\main\java\freemarker\template\utility\StringUtil.java,freemarker_freemarker-old/freemarker-old/src/test/java/freemarker/template/utility/StringUtilTest.java,freemarker_freemarker-old/freemarker-old/src/main/java/freemarker/template/utility/StringUtil.java,true,false,false,false,false,true,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false
FluentLenium_FluentLenium,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\FluentLenium_FluentLenium\FluentLenium\fluentlenium-core\src\test\java\org\fluentlenium\core\action\FillSelectTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\FluentLenium_FluentLenium\FluentLenium\fluentlenium-core\src\main\java\org\fluentlenium\core\action\FillSelect.java,FluentLenium_FluentLenium/FluentLenium/fluentlenium-core/src/test/java/org/fluentlenium/core/action/FillSelectTest.java,FluentLenium_FluentLenium/FluentLenium/fluentlenium-core/src/main/java/org/fluentlenium/core/action/FillSelect.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
farhanrahman_kyoto,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\farhanrahman_kyoto\kyoto\kyoto\src\main\test\uk\ac\ic\kyoto\tradehistory\TickHistoryTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\farhanrahman_kyoto\kyoto\kyoto\src\main\java\uk\ac\ic\kyoto\tradehistory\TickHistory.java,farhanrahman_kyoto/kyoto/kyoto/src/main/test/uk/ac/ic/kyoto/tradehistory/TickHistoryTest.java,farhanrahman_kyoto/kyoto/kyoto/src/main/java/uk/ac/ic/kyoto/tradehistory/TickHistory.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false
fabiomaffioletti_jsondoc,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\fabiomaffioletti_jsondoc\jsondoc\jsondoc-springmvc\src\test\java\org\jsondoc\springmvc\scanner\object\SpringObjectBuilderTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\fabiomaffioletti_jsondoc\jsondoc\jsondoc-springmvc\src\main\java\org\jsondoc\springmvc\scanner\builder\SpringObjectBuilder.java,fabiomaffioletti_jsondoc/jsondoc/jsondoc-springmvc/src/test/java/org/jsondoc/springmvc/scanner/object/SpringObjectBuilderTest.java,fabiomaffioletti_jsondoc/jsondoc/jsondoc-springmvc/src/main/java/org/jsondoc/springmvc/scanner/builder/SpringObjectBuilder.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
freehep_freehep-io,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\freehep_freehep-io\freehep-io\src\test\java\org\freehep\util\io\test\Base64OutputStreamTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\freehep_freehep-io\freehep-io\src\main\java\org\freehep\util\io\Base64OutputStream.java,freehep_freehep-io/freehep-io/src/test/java/org/freehep/util/io/test/Base64OutputStreamTest.java,freehep_freehep-io/freehep-io/src/main/java/org/freehep/util/io/Base64OutputStream.java,false,true,false,false,false,true,false,true,false,false,true,false,false,true,true,false,false,false,true,false,false
firefoxmmx2_jdy,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\firefoxmmx2_jdy\jdy\src\com\aisino2\basicsystem\test\Bkry_kzTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\firefoxmmx2_jdy\jdy\src\com\aisino2\basicsystem\domain\Bkry_kz.java,firefoxmmx2_jdy/jdy/src/com/aisino2/basicsystem/test/Bkry_kzTest.java,firefoxmmx2_jdy/jdy/src/com/aisino2/basicsystem/domain/Bkry_kz.java,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false
firefoxmmx2_jdy,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\firefoxmmx2_jdy\jdy\src\com\aisino2\publicsystem\test\CljbxxTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\firefoxmmx2_jdy\jdy\src\com\aisino2\publicsystem\domain\Cljbxx.java,firefoxmmx2_jdy/jdy/src/com/aisino2/publicsystem/test/CljbxxTest.java,firefoxmmx2_jdy/jdy/src/com/aisino2/publicsystem/domain/Cljbxx.java,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false
FluentLenium_FluentLenium,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\FluentLenium_FluentLenium\FluentLenium\fluentlenium-core\src\test\java\org\fluentlenium\core\conditions\EachElementConditionsTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\FluentLenium_FluentLenium\FluentLenium\fluentlenium-core\src\main\java\org\fluentlenium\core\conditions\EachElementConditions.java,FluentLenium_FluentLenium/FluentLenium/fluentlenium-core/src/test/java/org/fluentlenium/core/conditions/EachElementConditionsTest.java,FluentLenium_FluentLenium/FluentLenium/fluentlenium-core/src/main/java/org/fluentlenium/core/conditions/EachElementConditions.java,true,false,false,false,false,false,true,false,false,false,false,false,false,true,true,true,false,false,false,true,false
Findwise_Hydra,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\Findwise_Hydra\Hydra\database\src\test\java\com\findwise\hydra\PipelineTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\Findwise_Hydra\Hydra\database\src\main\java\com\findwise\hydra\Pipeline.java,Findwise_Hydra/Hydra/database/src/test/java/com/findwise/hydra/PipelineTest.java,Findwise_Hydra/Hydra/database/src/main/java/com/findwise/hydra/Pipeline.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false
fgka_senac-algo-prog-2012-2,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\fgka_senac-algo-prog-2012-2\senac-algo-prog-2012-2\projetos-de-aula\trabalho12_parcial\src\test\java\br\com\senacrs\alp\aulas\trabalho12\ConfiguracaoTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\fgka_senac-algo-prog-2012-2\senac-algo-prog-2012-2\projetos-de-aula\trabalho12_parcial\src\main\java\br\com\senacrs\alp\aulas\trabalho12\Configuracao.java,fgka_senac-algo-prog-2012-2/senac-algo-prog-2012-2/projetos-de-aula/trabalho12_parcial/src/test/java/br/com/senacrs/alp/aulas/trabalho12/ConfiguracaoTest.java,fgka_senac-algo-prog-2012-2/senac-algo-prog-2012-2/projetos-de-aula/trabalho12_parcial/src/main/java/br/com/senacrs/alp/aulas/trabalho12/Configuracao.java,true,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false
